timestamp,station,borough,ridership,transfers,hour
2026-04-04 00:00:00,Mets-Willets Point (7),Queens,6,0,0
2026-04-04 00:00:00,Cortelyou Rd (Q),Brooklyn,3,0,0
2026-04-04 00:00:00,"Crescent St (J,Z)",Brooklyn,1,0,0
2026-04-04 00:00:00,St George (SIR),Staten Island,1,1,0
2026-04-04 00:00:00,Dyckman St (A),Manhattan,1,0,0
2026-04-04 00:00:00,"135 St (C,B)",Manhattan,20,0,0
2026-04-04 00:00:00,169 St (F),Queens,14,1,0
2026-04-04 00:00:00,"72 St (1,2,3)",Manhattan,2,0,0
2026-04-04 00:00:00,"86 St (4,5,6)",Manhattan,196,7,0
2026-04-04 00:00:00,"Prospect Park (B,Q,S)",Brooklyn,1,0,0
2026-04-04 00:00:00,46 St-Bliss St (7),Queens,2,0,0
2026-04-04 00:00:00,"149 St-Grand Concourse (2,4,5)",Bronx,54,4,0
2026-04-04 00:00:00,"5 Av/59 St (N,R,W)",Manhattan,1,0,0
2026-04-04 00:00:00,104 St (A),Queens,4,0,0
2026-04-04 00:00:00,Beach 60 St (A),Queens,4,0,0
2026-04-04 00:00:00,Parsons Blvd (F),Queens,1,0,0
2026-04-04 00:00:00,"Broadway (N,W)",Queens,1,0,0
2026-04-04 00:00:00,"135 St (2,3)",Manhattan,10,0,0
2026-04-04 00:00:00,90 St-Elmhurst Av (7),Queens,6,0,0
2026-04-04 00:00:00,"161 St-Yankee Stadium (4,B,D)",Bronx,66,5,0
2026-04-04 00:00:00,"161 St-Yankee Stadium (4,B,D)",Bronx,10,0,0
2026-04-04 00:00:00,"Times Sq-42 St/Port Authority Bus Terminal (1,2,3,7,A,C,E,N,Q,R,W,S)",Manhattan,4,0,0
2026-04-04 00:00:00,Jefferson St (L),Brooklyn,3,0,0
2026-04-04 00:00:00,"Cathedral Pkwy (110 St) (C,B)",Manhattan,1,0,0
2026-04-04 00:00:00,"Nostrand Av (A,C)",Brooklyn,70,10,0
2026-04-04 00:00:00,"Forest Hills-71 Av (E,F,M,R)",Queens,2,0,0
2026-04-04 00:00:00,Flushing Av (G),Brooklyn,1,0,0
2026-04-04 00:00:00,Bay Ridge Av (R),Brooklyn,3,0,0
2026-04-04 00:00:00,Elder Av (6),Bronx,6,0,0
2026-04-04 00:00:00,"36 Av (N,W)",Queens,25,0,0
2026-04-04 00:00:00,Neck Rd (Q),Brooklyn,1,0,0
2026-04-04 00:00:00,"59 St-Columbus Circle (1,A,C,B,D)",Manhattan,19,1,0
2026-04-04 00:00:00,"28 St (R,W)",Manhattan,250,0,0
2026-04-04 00:00:00,"Lexington Av/63 St (M,Q)",Manhattan,3,0,0
2026-04-04 00:00:00,Avenue P (F),Brooklyn,2,0,0
2026-04-04 00:00:00,Saratoga Av (3),Brooklyn,1,0,0
2026-04-04 00:00:00,"Broadway (N,W)",Queens,42,0,0
2026-04-04 00:00:00,28 St (6),Manhattan,9,0,0
2026-04-04 00:00:00,Gun Hill Rd (5),Bronx,2,0,0
2026-04-04 00:00:00,"Lexington Av/59 St (4,5,6,N,R,W)",Manhattan,11,2,0
2026-04-04 00:00:00,"Metropolitan Av/Lorimer St (G,L)",Brooklyn,5,0,0
2026-04-04 00:00:00,"Crescent St (J,Z)",Brooklyn,2,1,0
2026-04-04 00:00:00,"49 St (N,R,W)",Manhattan,1,0,0
2026-04-04 00:00:00,"116 St (C,B)",Manhattan,2,0,0
2026-04-04 00:00:00,"Crown Hts-Utica Av (3,4)",Brooklyn,1,0,0
2026-04-04 00:00:00,"Flatbush Av-Brooklyn College (2,5)",Brooklyn,5,0,0
2026-04-04 00:00:00,Pelham Bay Park (6),Bronx,1,1,0
2026-04-04 00:00:00,E 149 St (6),Bronx,8,1,0
2026-04-04 00:00:00,"Nereid Av (2,5)",Bronx,12,1,0
2026-04-04 00:00:00,"Gun Hill Rd (2,5)",Bronx,1,0,0
2026-04-04 00:00:00,Morris Park (5),Bronx,2,0,0
2026-04-04 00:00:00,96 St (Q),Manhattan,2,1,0
2026-04-04 00:00:00,"14 St/6 Av (1,2,3,L,F,M)",Manhattan,9,2,0
2026-04-04 00:00:00,"14 St/8 Av (A,C,E,L)",Manhattan,9,0,0
2026-04-04 00:00:00,Halsey St (J),Brooklyn,1,0,0
2026-04-04 00:00:00,"49 St (N,R,W)",Manhattan,369,5,0
2026-04-04 00:00:00,Bushwick Av-Aberdeen St (L),Brooklyn,1,0,0
2026-04-04 00:00:00,Aqueduct Racetrack (A),Queens,5,0,0
2026-04-04 00:00:00,57 St (M),Manhattan,2,0,0
2026-04-04 00:00:00,Dyckman St (1),Manhattan,2,0,0
2026-04-04 00:00:00,Houston St (1),Manhattan,6,0,0
2026-04-04 00:00:00,WTC Cortlandt (1),Manhattan,3,0,0
2026-04-04 00:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",Manhattan,6,0,0
2026-04-04 00:00:00,"59 St-Columbus Circle (1,A,C,B,D)",Manhattan,35,5,0
2026-04-04 00:00:00,"Franklin Av-Medgar Evers College/Botanic Garden (2,3,4,5,S)",Brooklyn,5,0,0
2026-04-04 00:00:00,"Hewes St (M,J)",Brooklyn,5,0,0
2026-04-04 00:00:00,Sutter Av (L),Brooklyn,18,0,0
2026-04-04 00:00:00,155 St (C),Manhattan,1,1,0
2026-04-04 00:00:00,Rockaway Av (C),Brooklyn,3,0,0
2026-04-04 00:00:00,Jamaica-179 St (F),Queens,1,0,0
2026-04-04 00:00:00,Marble Hill-225 St (1),Manhattan,1,0,0
2026-04-04 00:00:00,Brook Av (6),Bronx,2,0,0
2026-04-04 00:00:00,176 St (4),Bronx,7,0,0
2026-04-04 00:00:00,28 St (6),Manhattan,1,0,0
2026-04-04 00:00:00,"Burke Av (2,5)",Bronx,4,0,0
2026-04-04 00:00:00,"135 St (2,3)",Manhattan,7,0,0
2026-04-04 00:00:00,82 St-Jackson Hts (7),Queens,5,0,0
2026-04-04 00:00:00,"39 Av-Dutch Kills (N,W)",Queens,1,0,0
2026-04-04 00:00:00,"Delancey St-Essex St (F,M,J,Z)",Manhattan,9,0,0
2026-04-04 00:00:00,"Broad St (J,Z)",Manhattan,1,0,0
2026-04-04 00:00:00,155 St (C),Manhattan,9,0,0
2026-04-04 00:00:00,East Broadway (F),Manhattan,6,0,0
2026-04-04 00:00:00,Avenue X (F),Brooklyn,2,0,0
2026-04-04 00:00:00,"Kew Gardens-Union Tpke (E,F)",Queens,2,1,0
2026-04-04 00:00:00,103 St (6),Manhattan,5,0,0
2026-04-04 00:00:00,"7 Av (B,Q)",Brooklyn,44,0,0
2026-04-04 00:00:00,Junction Blvd (7),Queens,2,0,0
2026-04-04 00:00:00,86 St (Q),Manhattan,3,0,0
2026-04-04 00:00:00,"Delancey St-Essex St (F,M,J,Z)",Manhattan,1069,7,0
2026-04-04 00:00:00,"Metropolitan Av/Lorimer St (G,L)",Brooklyn,2,0,0
2026-04-04 00:00:00,"23 St (C,E)",Manhattan,2,0,0
2026-04-04 00:00:00,Howard Beach-JFK Airport (A),Queens,3,0,0
2026-04-04 00:00:00,Far Rockaway-Mott Av (A),Queens,1,0,0
2026-04-04 00:00:00,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",Manhattan,1,0,0
2026-04-04 00:00:00,Neptune Av (F),Brooklyn,1,0,0
2026-04-04 00:00:00,WTC Cortlandt (1),Manhattan,2,0,0
2026-04-04 00:00:00,Saratoga Av (3),Brooklyn,2,0,0
2026-04-04 00:00:00,Buhre Av (6),Bronx,9,0,0
2026-04-04 00:00:00,77 St (6),Manhattan,1,0,0
2026-04-04 00:00:00,Hunters Point Av (7),Queens,11,0,0
2026-04-04 00:00:00,"Court Sq-23 St (7,E,F,G)",Queens,5,1,0
2026-04-04 00:00:00,"Smith-9 Sts (F,G)",Brooklyn,2,0,0
2026-04-04 00:00:00,Avenue N (F),Brooklyn,4,0,0
2026-04-04 00:00:00,231 St (1),Bronx,1,0,0
2026-04-04 00:00:00,157 St (1),Manhattan,5,0,0
2026-04-04 00:00:00,23 St (1),Manhattan,3,0,0
2026-04-04 00:00:00,23 St (1),Manhattan,2,0,0
2026-04-04 00:00:00,"Beverly Rd (2,5)",Brooklyn,1,0,0
2026-04-04 00:00:00,St Lawrence Av (6),Bronx,2,0,0
2026-04-04 00:00:00,Bedford Park Blvd-Lehman College (4),Bronx,7,1,0
2026-04-04 00:00:00,"110 St-Malcolm X Plaza (2,3)",Manhattan,2,1,0
2026-04-04 00:00:00,"14 St/6 Av (1,2,3,L,F,M)",Manhattan,1,0,0
2026-04-04 00:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",Manhattan,45,0,0
2026-04-04 00:00:00,50 St (D),Brooklyn,1,0,0
2026-04-04 00:00:00,Kosciuszko St (J),Brooklyn,2,0,0
2026-04-04 00:00:00,"72 St (C,B)",Manhattan,1,0,0
2026-04-04 00:00:00,Beach 67 St (A),Queens,7,0,0
2026-04-04 00:00:00,"63 Dr-Rego Park (M,R)",Queens,4,0,0
2026-04-04 00:00:00,Franklin St (1),Manhattan,1,0,0
2026-04-04 00:00:00,Van Siclen Av (3),Brooklyn,9,1,0
2026-04-04 00:00:00,Middletown Rd (6),Bronx,3,0,0
2026-04-04 00:00:00,"Tremont Av (B,D)",Bronx,2,0,0
2026-04-04 00:00:00,"Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)",Queens,9,0,0
2026-04-04 00:00:00,86 St (1),Manhattan,5,0,0
2026-04-04 00:00:00,"Wall St (2,3)",Manhattan,150,2,0
2026-04-04 00:00:00,53 St (R),Brooklyn,1,0,0
2026-04-04 00:00:00,Junius St (3),Brooklyn,2,0,0
2026-04-04 00:00:00,"Gun Hill Rd (2,5)",Bronx,1,0,0
2026-04-04 00:00:00,"West Farms Sq-E Tremont Av (2,5)",Bronx,10,0,0
2026-04-04 00:00:00,"116 St (2,3)",Manhattan,36,3,0
2026-04-04 00:00:00,Ocean Pkwy (Q),Brooklyn,1,0,0
2026-04-04 00:00:00,25 Av (D),Brooklyn,2,0,0
2026-04-04 00:00:00,Halsey St (J),Brooklyn,1,0,0
2026-04-04 00:00:00,"Myrtle Av (M,J,Z)",Brooklyn,7,0,0
2026-04-04 00:00:00,DeKalb Av (L),Brooklyn,1,0,0
2026-04-04 00:00:00,"50 St (C,E)",Manhattan,1,0,0
2026-04-04 00:00:00,"DeKalb Av (B,Q,R)",Brooklyn,3,0,0
2026-04-04 00:00:00,Nassau Av (G),Brooklyn,253,1,0
2026-04-04 00:00:00,Cathedral Pkwy (110 St) (1),Manhattan,6,0,0
2026-04-04 00:00:00,Castle Hill Av (6),Bronx,3,0,0
2026-04-04 00:00:00,110 St (6),Manhattan,2,0,0
2026-04-04 00:00:00,"161 St-Yankee Stadium (4,B,D)",Bronx,7,0,0
2026-04-04 00:00:00,Rockaway Blvd (A),Queens,20,3,0
2026-04-04 00:00:00,Bay Pkwy (F),Brooklyn,1,0,0
2026-04-04 00:00:00,116 St (6),Manhattan,4,0,0
2026-04-04 00:00:00,34 St-Hudson Yards (7),Manhattan,1,0,0
2026-04-04 00:00:00,"4 Av-9 St (F,G,R)",Brooklyn,94,0,0
2026-04-04 00:00:00,"Canal St (A,C,E)",Manhattan,2,0,0
2026-04-04 00:00:00,21 St-Queensbridge (M),Queens,1,0,0
2026-04-04 00:00:00,Kings Hwy (F),Brooklyn,6,0,0
2026-04-04 00:00:00,"Grand Av-Newtown (M,R)",Queens,1,0,0
2026-04-04 00:00:00,103 St-Corona Plaza (7),Queens,5,0,0
2026-04-04 00:00:00,"14 St/8 Av (A,C,E,L)",Manhattan,4,0,0
2026-04-04 00:00:00,"Borough Hall/Court St (2,3,4,5,R)",Brooklyn,7,0,0
2026-04-04 00:00:00,Morgan Av (L),Brooklyn,3,0,0
2026-04-04 00:00:00,"23 St (R,W)",Manhattan,5,0,0
2026-04-04 00:00:00,Kingston-Throop Avs (C),Brooklyn,2,0,0
2026-04-04 00:00:00,Far Rockaway-Mott Av (A),Queens,3,0,0
2026-04-04 00:00:00,Prospect Av (R),Brooklyn,1,0,0
2026-04-04 00:00:00,125 St (1),Manhattan,1,0,0
2026-04-04 00:00:00,Bay Ridge Av (R),Brooklyn,1,0,0
2026-04-04 00:00:00,Parkchester (6),Bronx,4,1,0
2026-04-04 00:00:00,96 St (6),Manhattan,5,1,0
2026-04-04 00:00:00,"62 St/New Utrecht Av (D,N)",Brooklyn,5,0,0
2026-04-04 00:00:00,Cleveland St (J),Brooklyn,1,0,0
2026-04-04 00:00:00,Forest Av (M),Queens,1,0,0
2026-04-04 00:00:00,145 St (1),Manhattan,4,1,0
2026-04-04 00:00:00,145 St (3),Manhattan,1,0,0
2026-04-04 00:00:00,Mets-Willets Point (7),Queens,8,0,0
2026-04-04 00:00:00,"Delancey St-Essex St (F,M,J,Z)",Manhattan,1,0,0
2026-04-04 00:00:00,"Fordham Rd (B,D)",Bronx,2,0,0
2026-04-04 00:00:00,Myrtle-Willoughby Avs (G),Brooklyn,27,0,0
2026-04-04 00:00:00,"Clark St (2,3)",Brooklyn,59,1,0
2026-04-04 00:00:00,Kingston Av (3),Brooklyn,9,0,0
2026-04-04 00:00:00,"Nereid Av (2,5)",Bronx,3,0,0
2026-04-04 00:00:00,"3 Av-149 St (2,5)",Bronx,2,0,0
2026-04-04 00:00:00,34 St-Hudson Yards (7),Manhattan,16,0,0
2026-04-04 00:00:00,Forest Av (M),Queens,15,0,0
2026-04-04 00:00:00,"86 St (C,B)",Manhattan,2,0,0
2026-04-04 00:00:00,"7 Av (F,G)",Brooklyn,5,0,0
2026-04-04 00:00:00,"7 Av (F,G)",Brooklyn,2,0,0
2026-04-04 00:00:00,Houston St (1),Manhattan,165,0,0
2026-04-04 00:00:00,Houston St (1),Manhattan,7,1,0
2026-04-04 00:00:00,Franklin St (1),Manhattan,2,0,0
2026-04-04 00:00:00,Sutter Av-Rutland Rd (3),Brooklyn,14,1,0
2026-04-04 00:00:00,"W 8 St-NY Aquarium (F,Q)",Brooklyn,2,0,0
2026-04-04 00:00:00,"116 St (C,B)",Manhattan,7,0,0
2026-04-04 00:00:00,"81 St-Museum of Natural History (C,B)",Manhattan,2,0,0
2026-04-04 00:00:00,Far Rockaway-Mott Av (A),Queens,19,2,0
2026-04-04 00:00:00,"Bedford Park Blvd (B,D)",Bronx,1,0,0
2026-04-04 00:00:00,18 St (1),Manhattan,5,0,0
2026-04-04 00:00:00,"Church Av (2,5)",Brooklyn,3,0,0
2026-04-04 00:00:00,"Court Sq-23 St (7,E,F,G)",Queens,3,0,0
2026-04-04 00:00:00,"4 Av-9 St (F,G,R)",Brooklyn,7,0,0
2026-04-04 00:00:00,"Metropolitan Av/Lorimer St (G,L)",Brooklyn,593,2,0
2026-04-04 00:00:00,"Jay St-MetroTech (A,C,F,R)",Brooklyn,212,6,0
2026-04-04 00:00:00,Kosciuszko St (J),Brooklyn,1,0,0
2026-04-04 00:00:00,"Woodhaven Blvd (M,R)",Queens,3,0,0
2026-04-04 00:00:00,18 St (1),Manhattan,1,0,0
2026-04-04 00:00:00,Junius St (3),Brooklyn,14,11,0
2026-04-04 00:00:00,"135 St (2,3)",Manhattan,3,0,0
2026-04-04 00:00:00,Fort Hamilton Pkwy (D),Brooklyn,1,0,0
2026-04-04 00:00:00,86 St (N),Brooklyn,6,2,0
2026-04-04 00:00:00,Montrose Av (L),Brooklyn,1,0,0
2026-04-04 00:00:00,2 Av (F),Manhattan,2,0,0
2026-04-04 00:00:00,"Church Av (F,G)",Brooklyn,1,0,0
2026-04-04 00:00:00,Union St (R),Brooklyn,85,0,0
2026-04-04 00:00:00,137 St-City College (1),Manhattan,2,0,0
2026-04-04 00:00:00,Pelham Bay Park (6),Bronx,4,0,0
2026-04-04 00:00:00,E 143 St-St Mary's St (6),Bronx,1,0,0
2026-04-04 00:00:00,68 St-Hunter College (6),Manhattan,1,1,0
2026-04-04 00:00:00,"125 St (2,3)",Manhattan,9,0,0
2026-04-04 00:00:00,"Sheepshead Bay (B,Q)",Brooklyn,2,0,0
2026-04-04 00:00:00,"Franklin Av-Medgar Evers College/Botanic Garden (2,3,4,5,S)",Brooklyn,2,0,0
2026-04-04 00:00:00,"Flushing Av (M,J)",Brooklyn,1,0,0
2026-04-04 00:00:00,"81 St-Museum of Natural History (C,B)",Manhattan,2,0,0
2026-04-04 00:00:00,"City Hall (R,W)",Manhattan,1,0,0
2026-04-04 00:00:00,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",Manhattan,10,0,0
2026-04-04 00:00:00,"36 St (D,N,R)",Brooklyn,2,0,0
2026-04-04 00:00:00,"Queensboro Plaza (7,N,W)",Queens,1,0,0
2026-04-04 00:00:00,96 St (Q),Manhattan,2,0,0
2026-04-04 00:00:00,"Court Sq-23 St (7,E,F,G)",Queens,3,0,0
2026-04-04 00:00:00,"Hewes St (M,J)",Brooklyn,1,0,0
2026-04-04 00:00:00,72 St (Q),Manhattan,4,0,0
2026-04-04 00:00:00,Avenue J (Q),Brooklyn,5,0,0
2026-04-04 00:00:00,"Sheepshead Bay (B,Q)",Brooklyn,23,1,0
2026-04-04 00:00:00,111 St (J),Queens,4,0,0
2026-04-04 00:00:00,"49 St (N,R,W)",Manhattan,13,0,0
2026-04-04 00:00:00,"23 St (C,E)",Manhattan,210,5,0
2026-04-04 00:00:00,"Rockaway Park-Beach 116 St (A,S)",Queens,1,0,0
2026-04-04 00:00:00,191 St (1),Manhattan,21,0,0
2026-04-04 00:00:00,"Wall St (2,3)",Manhattan,4,0,0
2026-04-04 00:00:00,Spring St (6),Manhattan,3,0,0
2026-04-04 00:00:00,"170 St (B,D)",Bronx,2,0,0
2026-04-04 00:00:00,Saratoga Av (3),Brooklyn,5,0,0
2026-04-04 00:00:00,"7 Av (B,Q)",Brooklyn,1,0,0
2026-04-04 00:00:00,"Pelham Pkwy (2,5)",Bronx,23,2,0
2026-04-04 00:00:00,"Freeman St (2,5)",Bronx,8,0,0
2026-04-04 00:00:00,"Simpson St (2,5)",Bronx,13,1,0
2026-04-04 00:00:00,Fort Hamilton Pkwy (D),Brooklyn,3,0,0
2026-04-04 00:00:00,Howard Beach-JFK Airport (A),Queens,2,0,0
2026-04-04 00:00:00,Junius St (3),Brooklyn,2,0,0
2026-04-04 00:00:00,"14 St/8 Av (A,C,E,L)",Manhattan,26,0,0
2026-04-04 00:00:00,"Delancey St-Essex St (F,M,J,Z)",Manhattan,2,0,0
2026-04-04 00:00:00,"Myrtle-Wyckoff Avs (M,L)",Brooklyn,8,1,0
2026-04-04 00:00:00,1 Av (L),Manhattan,6,1,0
2026-04-04 00:00:00,Graham Av (L),Brooklyn,3,1,0
2026-04-04 00:00:00,Halsey St (L),Queens,2,0,0
2026-04-04 00:00:00,Sutter Av-Rutland Rd (3),Brooklyn,1,0,0
2026-04-04 00:00:00,Brook Av (6),Bronx,1,0,0
2026-04-04 00:00:00,28 St (6),Manhattan,4,0,0
2026-04-04 00:00:00,"Allerton Av (2,5)",Bronx,2,0,0
2026-04-04 00:00:00,Junction Blvd (7),Queens,84,0,0
2026-04-04 00:00:00,DeKalb Av (L),Brooklyn,1,0,0
2026-04-04 00:00:00,"96 St (C,B)",Manhattan,2,0,0
2026-04-04 00:00:00,"8 St-NYU (R,W)",Manhattan,6,0,0
2026-04-04 00:00:00,"Lexington Av/63 St (M,Q)",Manhattan,2,0,0
2026-04-04 00:00:00,"63 Dr-Rego Park (M,R)",Queens,2,0,0
2026-04-04 00:00:00,Classon Av (G),Brooklyn,1,0,0
2026-04-04 00:00:00,"Jackson Hts-Roosevelt Av/74 St-Broadway (7,E,F,M,R)",Queens,16,2,0
2026-04-04 00:00:00,"Lorimer St (M,J)",Brooklyn,24,0,0
2026-04-04 00:00:00,"Nostrand Av (A,C)",Brooklyn,3,0,0
2026-04-04 00:00:00,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",Manhattan,34,1,0
2026-04-04 00:00:00,Jamaica-Van Wyck (E),Queens,9,0,0
2026-04-04 00:00:00,79 St (1),Manhattan,1,0,0
2026-04-04 00:00:00,Christopher St-Stonewall (1),Manhattan,3,0,0
2026-04-04 00:00:00,Westchester Sq-E Tremont Av (6),Bronx,1,1,0
2026-04-04 00:00:00,Fordham Rd (4),Bronx,4,0,0
2026-04-04 00:00:00,"125 St (4,5,6)",Manhattan,140,13,0
2026-04-04 00:00:00,"233 St (2,5)",Bronx,2,0,0
2026-04-04 00:00:00,111 St (7),Queens,2,1,0
2026-04-04 00:00:00,"14 St/8 Av (A,C,E,L)",Manhattan,2,0,0
2026-04-04 00:00:00,"Broadway Junction (A,C,J,Z,L)",Brooklyn,1,0,0
2026-04-04 00:00:00,"Franklin Av (C,S)",Brooklyn,2,0,0
2026-04-04 00:00:00,85 St-Forest Pkwy (J),Queens,3,0,0
2026-04-04 00:00:00,"Bowery (J,Z)",Manhattan,3,0,0
2026-04-04 00:00:00,"34 St-Penn Station (A,C,E)",Manhattan,594,0,0
2026-04-04 00:00:00,"Nostrand Av (A,C)",Brooklyn,2,1,0
2026-04-04 00:00:00,"170 St (B,D)",Bronx,1,0,0
2026-04-04 00:00:00,169 St (F),Queens,1,0,0
2026-04-04 00:00:00,110 St (6),Manhattan,32,0,0
2026-04-04 00:00:00,"Times Sq-42 St/Port Authority Bus Terminal (1,2,3,7,A,C,E,N,Q,R,W,S)",Manhattan,79,2,0
2026-04-04 00:00:00,"125 St (A,C,B,D)",Manhattan,1,0,0
2026-04-04 00:00:00,"DeKalb Av (B,Q,R)",Brooklyn,1,0,0
2026-04-04 00:00:00,Fulton St (G),Brooklyn,50,0,0
2026-04-04 00:00:00,"Chambers St (1,2,3)",Manhattan,1,0,0
2026-04-04 00:00:00,Pelham Bay Park (6),Bronx,1,0,0
2026-04-04 00:00:00,"Gun Hill Rd (2,5)",Bronx,4,1,0
2026-04-04 00:00:00,Beverley Rd (Q),Brooklyn,1,0,0
2026-04-04 00:00:00,"59 St-Columbus Circle (1,A,C,B,D)",Manhattan,17,3,0
2026-04-04 00:00:00,"Alabama Av (J,Z)",Brooklyn,4,1,0
2026-04-04 00:00:00,79 St (1),Manhattan,4,1,0
2026-04-04 00:00:00,Nostrand Av (3),Brooklyn,2,0,0
2026-04-04 00:00:00,33 St (6),Manhattan,3,0,0
2026-04-04 00:00:00,"125 St (2,3)",Manhattan,94,7,0
2026-04-04 00:00:00,1 Av (L),Manhattan,2,0,0
2026-04-04 00:00:00,Bedford Av (L),Brooklyn,1,0,0
2026-04-04 00:00:00,"50 St (C,E)",Manhattan,536,0,0
2026-04-04 00:00:00,"DeKalb Av (B,Q,R)",Brooklyn,2,0,0
2026-04-04 00:00:00,"Grand Av-Newtown (M,R)",Queens,3,1,0
2026-04-04 00:00:00,"Jamaica Center-Parsons/Archer (E,J,Z)",Queens,2,1,0
2026-04-04 00:00:00,181 St (1),Manhattan,32,2,0
2026-04-04 00:00:00,28 St (1),Manhattan,3,0,0
2026-04-04 00:00:00,45 St (R),Brooklyn,22,0,0
2026-04-04 00:00:00,Harlem-148 St (3),Manhattan,1,0,0
2026-04-04 00:00:00,72 St (Q),Manhattan,2,0,0
2026-04-04 00:00:00,"168 St-Washington Hts (1,A,C)",Manhattan,4,0,0
2026-04-04 00:00:00,71 St (D),Brooklyn,1,0,0
2026-04-04 00:00:00,25 Av (D),Brooklyn,6,1,0
2026-04-04 00:00:00,"Norwood Av (J,Z)",Brooklyn,1,0,0
2026-04-04 00:00:00,"57 St-7 Av (N,Q,R,W)",Manhattan,9,0,0
2026-04-04 00:00:00,Nassau Av (G),Brooklyn,2,0,0
2026-04-04 00:00:00,157 St (1),Manhattan,23,2,0
2026-04-04 00:00:00,125 St (1),Manhattan,9,0,0
2026-04-04 00:00:00,Canal St (1),Manhattan,68,0,0
2026-04-04 00:00:00,"Intervale Av (2,5)",Bronx,1,0,0
2026-04-04 00:00:00,96 St (Q),Manhattan,2,0,0
2026-04-04 00:00:00,Dyckman St (A),Manhattan,3,0,0
2026-04-04 00:00:00,"125 St (A,C,B,D)",Manhattan,16,0,0
2026-04-04 00:00:00,"Hoyt-Schermerhorn Sts (A,C,G)",Brooklyn,1,0,0
2026-04-04 00:00:00,"Briarwood (E,F)",Queens,4,0,0
2026-04-04 00:00:00,"5 Av/53 St (E,F)",Manhattan,2,0,0
2026-04-04 00:00:00,Christopher St-Stonewall (1),Manhattan,3,0,0
2026-04-04 00:00:00,Franklin St (1),Manhattan,51,0,0
2026-04-04 00:00:00,"59 St (N,R)",Brooklyn,24,1,0
2026-04-04 00:00:00,Kingsbridge Rd (4),Bronx,12,1,0
2026-04-04 00:00:00,"Nereid Av (2,5)",Bronx,3,0,0
2026-04-04 00:00:00,"42 St-Bryant Pk/5 Av (7,B,D,F,M)",Manhattan,18,0,0
2026-04-04 00:00:00,Cleveland St (J),Brooklyn,3,0,0
2026-04-04 00:00:00,Bedford Av (L),Brooklyn,27,0,0
2026-04-04 00:00:00,Lafayette Av (C),Brooklyn,56,1,0
2026-04-04 00:00:00,Rockaway Blvd (A),Queens,3,1,0
2026-04-04 00:00:00,Far Rockaway-Mott Av (A),Queens,1,0,0
2026-04-04 00:00:00,"Elmhurst Av (M,R)",Queens,1,0,0
2026-04-04 00:00:00,"7 Av (E,B,D)",Manhattan,1,0,0
2026-04-04 00:00:00,66 St-Lincoln Center (1),Manhattan,1,0,0
2026-04-04 00:00:00,Nostrand Av (3),Brooklyn,15,1,0
2026-04-04 00:00:00,Woodlawn (4),Bronx,3,2,0
2026-04-04 00:00:00,"Kings Hwy (B,Q)",Brooklyn,1,0,0
2026-04-04 00:00:00,"149 St-Grand Concourse (2,4,5)",Bronx,1,0,0
2026-04-04 00:00:00,Canarsie-Rockaway Pkwy (L),Brooklyn,25,4,0
2026-04-04 00:00:00,"23 St (C,E)",Manhattan,4,0,0
2026-04-04 00:00:00,Beach 25 St (A),Queens,1,0,0
2026-04-04 00:00:00,Parsons Blvd (F),Queens,1,0,0
2026-04-04 00:00:00,"219 St (2,5)",Bronx,7,0,0
2026-04-04 00:00:00,"Chambers St/WTC/Park Place/Cortlandt St (2,3,A,C,E,R,W)",Manhattan,10,0,0
2026-04-04 00:00:00,"Franklin Av-Medgar Evers College/Botanic Garden (2,3,4,5,S)",Brooklyn,1,0,0
2026-04-04 00:00:00,Canarsie-Rockaway Pkwy (L),Brooklyn,5,2,0
2026-04-04 00:00:00,"23 St (F,M)",Manhattan,195,4,0
2026-04-04 00:00:00,Marble Hill-225 St (1),Manhattan,2,0,0
2026-04-04 00:00:00,46 St-Bliss St (7),Queens,60,3,0
2026-04-04 00:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",Manhattan,1287,3,0
2026-04-04 00:00:00,20 Av (D),Brooklyn,1,0,0
2026-04-04 00:00:00,Fort Hamilton Pkwy (N),Brooklyn,8,0,0
2026-04-04 00:00:00,"Lorimer St (M,J)",Brooklyn,2,0,0
2026-04-04 00:00:00,Howard Beach-JFK Airport (A),Queens,1,0,0
2026-04-04 00:00:00,"Tremont Av (B,D)",Bronx,4,0,0
2026-04-04 00:00:00,Nassau Av (G),Brooklyn,10,0,0
2026-04-04 00:00:00,86 St (1),Manhattan,176,12,0
2026-04-04 00:00:00,"34 St-Penn Station (1,2,3)",Manhattan,1,0,0
2026-04-04 00:00:00,Pennsylvania Av (3),Brooklyn,2,0,0
2026-04-04 00:00:00,Woodlawn (4),Bronx,18,6,0
2026-04-04 00:00:00,"Wall St (4,5)",Manhattan,1,0,0
2026-04-04 00:00:00,"233 St (2,5)",Bronx,1,0,0
2026-04-04 00:00:00,"Broadway Junction (A,C,J,Z,L)",Brooklyn,18,0,0
2026-04-04 00:00:00,"57 St-7 Av (N,Q,R,W)",Manhattan,1,0,0
